"ItemGuid","SalesOrderGuid","SalesOrderId","CreatedAt","ChangedAt","BuyerGuid","CurrencyCode","GrossAmount","NetAmount","TaxAmount","ItemPosition","ProductID","ProductName","ProductCategory","ItemGrossAmount","ItemNetAmount","ItemTaxAmount","ProductGuid","TextGuid","Change_Type","Change_Date"
"42010AA400041EED8CF39466BF5996BA","42010AA400041EED8CF39466562536BA","0500000137","2017-01-27 23:00:00.000000000","2017-02-03 23:00:00.000000000","42010AA400041EED8CF393A96D2CF6BA","EUR","271.55","228.2","43.35","0000000020","MC-M-1003","Yearly Business Project Planner","Calendars","252.99","212.6","40.39","42010AA400041EED8CF393ABD2B5D6BA","42010AA400041EED8CF393ABD299B6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF59B6BA","42010AA400041EED8CF39466562556BA","0500000138","2017-01-27 23:00:00.000000000","2017-02-03 23:00:00.000000000","42010AA400041EED8CF393A96D2D56BA","EUR","12.14","10.2","1.94","0000000010","DE-SK-1000","Scissors with Rubber Handles - 202mm","Scissors & Knives","12.14","10.2","1.94","42010AA400041EED8CF393ABD2AA76BA","42010AA400041EED8CF393A96D7E76BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF59D6BA","42010AA400041EED8CF39466562576BA","0500000139","2017-01-27 23:00:00.000000000","2017-02-03 23:00:00.000000000","42010AA400041EED8CF393A96D2D36BA","EUR","20.29","17.05","3.24","0000000010","AR-FB-1011","Elasticated Folder Without Flap - Yellow","Files & Binders","16.96","14.25","2.71","42010AA400041EED8CF393ABD2A016BA","42010AA400041EED8CF393A96D69B6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF59F6BA","42010AA400041EED8CF39466562576BA","0500000139","2017-01-27 23:00:00.000000000","2017-02-03 23:00:00.000000000","42010AA400041EED8CF393A96D2D36BA","EUR","20.29","17.05","3.24","0000000020","PP-NB-1006","Wirebound Notebook - Plain - 80 Sheets","Note Books & Paper","3.33","2.8","0.53","42010AA400041EED8CF393ABD2A616BA","42010AA400041EED8CF393A96D75B6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5A16BA","42010AA400041EED8CF39466562596BA","0500000140","2017-01-27 23:00:00.000000000","2017-02-03 23:00:00.000000000","42010AA400041EED8CF393A96D2C56BA","EUR","17.08","14.35","2.73","0000000010","DE-GS-1007","Hot Glue Gun incl. 5 x 12mm Glue Sticks","Glue & Sticky Tape","17.08","14.35","2.73","42010AA400041EED8CF393ABD2AA16BA","42010AA400041EED8CF393A96D7DB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5A36BA","42010AA400041EED8CF394665625B6BA","0500000141","2017-01-27 23:00:00.000000000","2017-02-03 23:00:00.000000000","42010AA400041EED8CF393A96D2CD6BA","EUR","1","0.84","0.16","0000000010","WD-ERS-100","Plastic Ruler - Red - 15 cm/6 inch","Eraser, Ruler & Sharpener","1","0.84","0.16","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF393ABD28FB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5A56BA","42010AA400041EED8CF394665625D6BA","0500000142","2017-01-27 23:00:00.000000000","2017-02-03 23:00:00.000000000","42010AA400041EED8CF393A96D2C36BA","EUR","15.46","12.99","2.47","0000000010","DE-PP-1000","Premium Pencil Holder","Pen & Pencil Holders","15.46","12.99","2.47","42010AA400041EED8CF393ABD2AB16BA","42010AA400041EED8CF393A96D7FB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5A76BA","42010AA400041EED8CF394665625F6BA","0500000143","2017-01-27 23:00:00.000000000","2017-02-03 23:00:00.000000000","42010AA400041EED8CF393A96D2D56BA","EUR","24.63","20.7","3.93","0000000010","AR-FB-1013","13-Pocket Expanding File - Blue","Files & Binders","24.63","20.7","3.93","42010AA400041EED8CF393ABD2A056BA","42010AA400041EED8CF393A96D6A36BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5A96BA","42010AA400041EED8CF39466562616BA","0500000144","2017-01-27 23:00:00.000000000","2017-02-03 23:00:00.000000000","42010AA400041EED8CF393A96D2CF6BA","EUR","101.75","85.5","16.25","0000000010","OF-DL-1000","Table Lamp","Desk Lamps","66.64","56","10.64","42010AA400041EED8CF393ABD2B3D6BA","42010AA400041EED8CF393ABD295B6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5AB6BA","42010AA400041EED8CF39466562616BA","0500000144","2017-01-27 23:00:00.000000000","2017-02-03 23:00:00.000000000","42010AA400041EED8CF393A96D2CF6BA","EUR","101.75","85.5","16.25","0000000020","PP-CP-1011","Printer Paper - Pink - 250 Sheets","Copier & Printer Paper","35.11","29.5","5.61","42010AA400041EED8CF393ABD2A496BA","42010AA400041EED8CF393A96D72B6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5AD6BA","42010AA400041EED8CF39466562636BA","0500000145","2017-01-27 23:00:00.000000000","2017-02-03 23:00:00.000000000","42010AA400041EED8CF393A96D2D36BA","EUR","14.04","11.8","2.24","0000000010","PP-CP-1011","Printer Paper - Pink - 250 Sheets","Copier & Printer Paper","14.04","11.8","2.24","42010AA400041EED8CF393ABD2A496BA","42010AA400041EED8CF393A96D72B6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5AF6BA","42010AA400041EED8CF39466562656BA","0500000146","2017-01-27 23:00:00.000000000","2017-02-03 23:00:00.000000000","42010AA400041EED8CF393A96D2D16BA","EUR","6.85","5.76","1.09","0000000010","MC-CH-1004","Vacuum Wall Hook - Pack of 6","Coat Hangers","6.85","5.76","1.09","42010AA400041EED8CF393ABD2B836BA","42010AA400041EED8CF393ABD29E76BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5B16BA","42010AA400041EED8CF39466562676BA","0500000147","2017-01-28 23:00:00.000000000","2017-02-04 23:00:00.000000000","42010AA400041EED8CF393A96D2CB6BA","EUR","1","0.84","0.16","0000000010","WD-ERS-100","Plastic Ruler - Red - 15 cm/6 inch","Eraser, Ruler & Sharpener","1","0.84","0.16","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF393ABD28FB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5B36BA","42010AA400041EED8CF39466562696BA","0500000148","2017-01-28 23:00:00.000000000","2017-02-04 23:00:00.000000000","42010AA400041EED8CF393A96D2D16BA","EUR","6.41","5.39","1.02","0000000010","PP-CP-1000","Copy and Multipurpose Paper - White - 500 Sheets","Copier & Printer Paper","4.15","3.49","0.66","42010AA400041EED8CF393ABD2A336BA","42010AA400041EED8CF393A96D6FF6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5B56BA","42010AA400041EED8CF39466562696BA","0500000148","2017-01-28 23:00:00.000000000","2017-02-04 23:00:00.000000000","42010AA400041EED8CF393A96D2D16BA","EUR","6.41","5.39","1.02","0000000020","DE-PP-1004","High quality No. 56 Staples (26/6mm) - Box of 5000","Staplers & Hole Punchers","2.26","1.9","0.36","42010AA400041EED8CF393ABD2AB96BA","42010AA400041EED8CF393A96D80B6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5B76BA","42010AA400041EED8CF394665626B6BA","0500000149","2017-01-28 23:00:00.000000000","2017-02-04 23:00:00.000000000","42010AA400041EED8CF393A96D2D16BA","EUR","2.14","1.8","0.34","0000000010","MC-CA-1003","Scrubbing Sponge - Pack of 10 - Assorted","Cleaning Aids","2.14","1.8","0.34","42010AA400041EED8CF393ABD2B656BA","42010AA400041EED8CF393ABD29AB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5B96BA","42010AA400041EED8CF394665626D6BA","0500000150","2017-01-28 23:00:00.000000000","2017-02-04 23:00:00.000000000","42010AA400041EED8CF393A96D2C96BA","EUR","136.97","115.1","21.87","0000000010","PP-NB-1008","Notebook - Green","Note Books & Paper","12.38","10.4","1.98","42010AA400041EED8CF393ABD2A6D6BA","42010AA400041EED8CF393A96D7736BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5BB6BA","42010AA400041EED8CF394665626D6BA","0500000150","2017-01-28 23:00:00.000000000","2017-02-04 23:00:00.000000000","42010AA400041EED8CF393A96D2C96BA","EUR","136.97","115.1","21.87","0000000020","EP-BB-1001","Removal Storage Boxes - Pack of 10","Boxes & Box Tape","124.59","104.7","19.89","42010AA400041EED8CF393ABD2AC96BA","42010AA400041EED8CF393A96D82B6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5BD6BA","42010AA400041EED8CF394665626F6BA","0500000151","2017-01-28 23:00:00.000000000","2017-02-04 23:00:00.000000000","42010AA400041EED8CF393A96D2C36BA","EUR","6.75","5.67","1.08","0000000010","WD-MP-1002","Marker Pens - Orange","Marker Pens","6.75","5.67","1.08","42010AA400041EED8CF393ABD2B036BA","42010AA400041EED8CF393ABD28E76BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5BF6BA","42010AA400041EED8CF39466562716BA","0500000152","2017-01-29 23:00:00.000000000","2017-02-05 23:00:00.000000000","42010AA400041EED8CF393A96D2C36BA","EUR","37.72","31.7","6.02","0000000010","PP-CP-1007","Printer Paper - Dark Blue - 250 Sheets","Copier & Printer Paper","21.06","17.7","3.36","42010AA400041EED8CF393ABD2A416BA","42010AA400041EED8CF393A96D71B6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5C16BA","42010AA400041EED8CF39466562716BA","0500000152","2017-01-29 23:00:00.000000000","2017-02-05 23:00:00.000000000","42010AA400041EED8CF393A96D2C36BA","EUR","37.72","31.7","6.02","0000000020","PP-NB-1005","Wirebound Notebook - Ruled - 80 Sheets","Note Books & Paper","16.66","14","2.66","42010AA400041EED8CF393ABD2A5F6BA","42010AA400041EED8CF393A96D7576BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5C36BA","42010AA400041EED8CF39466562736BA","0500000153","2017-01-29 23:00:00.000000000","2017-02-05 23:00:00.000000000","42010AA400041EED8CF393A96D2C36BA","EUR","8.57","7.2","1.37","0000000010","DE-SK-1003","Cutter Knives - Set of 3 - Assorted","Scissors & Knives","8.57","7.2","1.37","42010AA400041EED8CF393ABD2AAD6BA","42010AA400041EED8CF393A96D7F36BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5C56BA","42010AA400041EED8CF39466562756BA","0500000154","2017-01-29 23:00:00.000000000","2017-02-05 23:00:00.000000000","42010AA400041EED8CF393A96D2C96BA","EUR","125.53","105.49","20.04","0000000010","EP-BT-1001","Assorted Colours Rubber Band - Bag of 870","Bands & Twine","4.15","3.49","0.66","42010AA400041EED8CF393ABD2AD36BA","42010AA400041EED8CF393A96D83F6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5C76BA","42010AA400041EED8CF39466562756BA","0500000154","2017-01-29 23:00:00.000000000","2017-02-05 23:00:00.000000000","42010AA400041EED8CF393A96D2C96BA","EUR","125.53","105.49","20.04","0000000020","EP-E-1005","Padded Envelopes - Box of 50","Envelopes","121.38","102","19.38","42010AA400041EED8CF393ABD2AE36BA","42010AA400041EED8CF393ABD28A76BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5C96BA","42010AA400041EED8CF39466562776BA","0500000155","2017-01-30 23:00:00.000000000","2017-02-06 23:00:00.000000000","42010AA400041EED8CF393A96D2C36BA","EUR","83.48","70.15","13.33","0000000010","MC-CM-1001","Coffee Mug","Cups & Mugs","77.29","64.95","12.34","42010AA400041EED8CF393ABD2B756BA","42010AA400041EED8CF393ABD29CB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5CB6BA","42010AA400041EED8CF39466562776BA","0500000155","2017-01-30 23:00:00.000000000","2017-02-06 23:00:00.000000000","42010AA400041EED8CF393A96D2C36BA","EUR","83.48","70.15","13.33","0000000020","MC-CH-1000","Coat Hangers","Coat Hangers","6.19","5.2","0.99","42010AA400041EED8CF393ABD2B7B6BA","42010AA400041EED8CF393ABD29D76BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5CD6BA","42010AA400041EED8CF39466562796BA","0500000156","2017-01-30 23:00:00.000000000","2017-02-06 23:00:00.000000000","42010AA400041EED8CF393A96D2D36BA","EUR","8.2","6.89","1.31","0000000010","PP-CP-1003","Premium Printer Paper - Assorted - 250 sheet","Copier & Printer Paper","8.2","6.89","1.31","42010AA400041EED8CF393ABD2A396BA","42010AA400041EED8CF393A96D70B6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5CF6BA","42010AA400041EED8CF394665627B6BA","0500000157","2017-01-31 23:00:00.000000000","2017-02-07 23:00:00.000000000","42010AA400041EED8CF393A96D2C96BA","EUR","2.5","2.1","0.4","0000000010","WD-ERS-100","Plastic Ruler - Red - 15 cm/6 inch","Eraser, Ruler & Sharpener","2.5","2.1","0.4","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF393ABD28FB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5D16BA","42010AA400041EED8CF394665627D6BA","0500000158","2017-01-31 23:00:00.000000000","2017-02-07 23:00:00.000000000","42010AA400041EED8CF393A96D2C56BA","EUR","26.07","21.9","4.17","0000000010","EP-E-1000","Business Envelope - Box of 250","Envelopes","14.82","12.45","2.37","42010AA400041EED8CF393ABD2AD96BA","42010AA400041EED8CF393A96D84B6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5D36BA","42010AA400041EED8CF394665627D6BA","0500000158","2017-01-31 23:00:00.000000000","2017-02-07 23:00:00.000000000","42010AA400041EED8CF393A96D2C56BA","EUR","26.07","21.9","4.17","0000000020","WD-MP-1003","Marker Pen - Green","Marker Pens","11.25","9.45","1.8","42010AA400041EED8CF393ABD2B056BA","42010AA400041EED8CF393ABD28EB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5D56BA","42010AA400041EED8CF394665627F6BA","0500000159","2017-01-31 23:00:00.000000000","2017-02-07 23:00:00.000000000","42010AA400041EED8CF393A96D2C36BA","EUR","59.44","49.95","9.49","0000000010","OF-BB-1002","Circular Mesh Waste Bin 15 litre capacity � Silver","Bins & Baskets","59.44","49.95","9.49","42010AA400041EED8CF393ABD2B4B6BA","42010AA400041EED8CF393ABD29776BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5D76BA","42010AA400041EED8CF39466562816BA","0500000160","2017-01-31 23:00:00.000000000","2017-02-07 23:00:00.000000000","42010AA400041EED8CF393A96D2C36BA","EUR","46.37","38.97","7.4","0000000010","DE-PP-1000","Premium Pencil Holder","Pen & Pencil Holders","46.37","38.97","7.4","42010AA400041EED8CF393ABD2AB16BA","42010AA400041EED8CF393A96D7FB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5D96BA","42010AA400041EED8CF39466562836BA","0500000161","2017-01-31 23:00:00.000000000","2017-02-07 23:00:00.000000000","42010AA400041EED8CF393A96D2D36BA","EUR","39.15","32.9","6.25","0000000010","OF-PW-1000","Office Plant - 45 cm","Plants & Watering Cans","39.15","32.9","6.25","42010AA400041EED8CF393ABD2B4F6BA","42010AA400041EED8CF393ABD297F6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5DB6BA","42010AA400041EED8CF39466562856BA","0500000162","2017-01-31 23:00:00.000000000","2017-02-07 23:00:00.000000000","42010AA400041EED8CF393A96D2D56BA","EUR","15.42","12.96","2.46","0000000010","WD-ERS-100","Plastic Ruler - Red - 15 cm/6 inch","Eraser, Ruler & Sharpener","1.5","1.26","0.24","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF393ABD28FB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5DD6BA","42010AA400041EED8CF39466562856BA","0500000162","2017-01-31 23:00:00.000000000","2017-02-07 23:00:00.000000000","42010AA400041EED8CF393A96D2D56BA","EUR","15.42","12.96","2.46","0000000020","MC-B-1002","Lithium Batteries CR2032","Batteries","13.92","11.7","2.22","42010AA400041EED8CF393ABD2B6D6BA","42010AA400041EED8CF393ABD29BB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5DF6BA","42010AA400041EED8CF39466562876BA","0500000163","2017-01-31 23:00:00.000000000","2017-02-07 23:00:00.000000000","42010AA400041EED8CF393A96D2D56BA","EUR","14.88","12.5","2.38","0000000010","PP-WP-1002","Memo Pad - Ruled","Writing Pads","14.88","12.5","2.38","42010AA400041EED8CF393ABD2A676BA","42010AA400041EED8CF393A96D7676BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5E16BA","42010AA400041EED8CF39466562896BA","0500000164","2017-02-01 23:00:00.000000000","2017-02-08 23:00:00.000000000","42010AA400041EED8CF393A96D2C96BA","EUR","19.04","16","3.04","0000000010","DE-PPM-100","Vinyl Paper Clips 50mm - Assorted - Pack of 200","Paperclips, Pins & Magnets","19.04","16","3.04","42010AA400041EED8CF393ABD2ABB6BA","42010AA400041EED8CF393A96D80F6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5E36BA","42010AA400041EED8CF394665628B6BA","0500000165","2017-02-01 23:00:00.000000000","2017-02-08 23:00:00.000000000","42010AA400041EED8CF393A96D2CB6BA","EUR","49.54","41.63","7.91","0000000010","WD-MP-1003","Marker Pen - Green","Marker Pens","6.75","5.67","1.08","42010AA400041EED8CF393ABD2B056BA","42010AA400041EED8CF393ABD28EB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5E56BA","42010AA400041EED8CF394665628B6BA","0500000165","2017-02-01 23:00:00.000000000","2017-02-08 23:00:00.000000000","42010AA400041EED8CF393A96D2CB6BA","EUR","49.54","41.63","7.91","0000000020","MC-CA-1000","Microfibre Cleaning Cloth - Pack of 5","Cleaning Aids","42.79","35.96","6.83","42010AA400041EED8CF393ABD2B5F6BA","42010AA400041EED8CF393ABD299F6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5E76BA","42010AA400041EED8CF394665628D6BA","0500000166","2017-02-02 23:00:00.000000000","2017-02-09 23:00:00.000000000","42010AA400041EED8CF393A96D2C36BA","EUR","19.02","15.98","3.04","0000000010","PP-NB-1011","Casebound Notebook","Note Books & Paper","19.02","15.98","3.04","42010AA400041EED8CF393ABD2A736BA","42010AA400041EED8CF393A96D77F6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5E96BA","42010AA400041EED8CF394665628F6BA","0500000167","2017-02-02 23:00:00.000000000","2017-02-09 23:00:00.000000000","42010AA400041EED8CF393A96D2D16BA","EUR","0.5","0.42","0.08","0000000010","WD-ERS-100","Plastic Ruler - Red - 15 cm/6 inch","Eraser, Ruler & Sharpener","0.5","0.42","0.08","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF393ABD28FB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5EB6BA","42010AA400041EED8CF39466562916BA","0500000168","2017-02-03 23:00:00.000000000","2017-02-10 23:00:00.000000000","42010AA400041EED8CF393A96D2D56BA","EUR","85.09","71.5","13.59","0000000010","WD-PC-1003","Colour Pencils - Assorted - Pack of 12","Pencils & Colouring","39.87","33.5","6.37","42010AA400041EED8CF393ABD2AFB6BA","42010AA400041EED8CF393ABD28D76BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5ED6BA","42010AA400041EED8CF39466562916BA","0500000168","2017-02-03 23:00:00.000000000","2017-02-10 23:00:00.000000000","42010AA400041EED8CF393A96D2D56BA","EUR","85.09","71.5","13.59","0000000020","OF-DL-1001","Table Lamp","Desk Lamps","45.22","38","7.22","42010AA400041EED8CF393ABD2B3F6BA","42010AA400041EED8CF393ABD295F6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5EF6BA","42010AA400041EED8CF39466562936BA","0500000169","2017-02-03 23:00:00.000000000","2017-02-10 23:00:00.000000000","42010AA400041EED8CF393A96D2CB6BA","EUR","6.31","5.3","1.01","0000000010","MC-CM-1002","Tea- / Coffee-Mug","Cups & Mugs","6.31","5.3","1.01","42010AA400041EED8CF393ABD2B776BA","42010AA400041EED8CF393ABD29CF6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5F16BA","42010AA400041EED8CF39466562956BA","0500000170","2017-02-03 23:00:00.000000000","2017-02-10 23:00:00.000000000","42010AA400041EED8CF393A96D2D56BA","EUR","2","1.68","0.32","0000000010","WD-ERS-100","Plastic Ruler - Red - 15 cm/6 inch","Eraser, Ruler & Sharpener","2","1.68","0.32","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF393ABD28FB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5F36BA","42010AA400041EED8CF39466562976BA","0500000171","2017-02-03 23:00:00.000000000","2017-02-10 23:00:00.000000000","42010AA400041EED8CF393A96D2C36BA","EUR","20.83","17.5","3.33","0000000010","MC-B-1000","AAA Alkaline Batteries - Pack of 8","Batteries","20.83","17.5","3.33","42010AA400041EED8CF393ABD2B696BA","42010AA400041EED8CF393ABD29B36BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5F56BA","42010AA400041EED8CF39466562996BA","0500000172","2017-02-04 23:00:00.000000000","2017-02-11 23:00:00.000000000","42010AA400041EED8CF393A96D2C56BA","EUR","692.46","581.9","110.56","0000000010","OF-CS-1000","Leather-Faced Executive Chair - Brown","Chairs & Seating","692.46","581.9","110.56","42010AA400041EED8CF393ABD2B216BA","42010AA400041EED8CF393ABD29236BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5F76BA","42010AA400041EED8CF394665629B6BA","0500000173","2017-02-04 23:00:00.000000000","2017-02-11 23:00:00.000000000","42010AA400041EED8CF393A96D2D36BA","EUR","24","20.17","3.83","0000000010","DE-GS-1006","Super Glue","Glue & Sticky Tape","23.5","19.75","3.75","42010AA400041EED8CF393ABD2A9F6BA","42010AA400041EED8CF393A96D7D76BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5F96BA","42010AA400041EED8CF394665629B6BA","0500000173","2017-02-04 23:00:00.000000000","2017-02-11 23:00:00.000000000","42010AA400041EED8CF393A96D2D36BA","EUR","24","20.17","3.83","0000000020","WD-ERS-100","Plastic Ruler - Red - 15 cm/6 inch","Eraser, Ruler & Sharpener","0.5","0.42","0.08","42010AA400041EED8CF393ABD2B0D6BA","42010AA400041EED8CF393ABD28FB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5FB6BA","42010AA400041EED8CF394665629D6BA","0500000174","2017-02-04 23:00:00.000000000","2017-02-11 23:00:00.000000000","42010AA400041EED8CF393A96D2D36BA","EUR","43.91","36.9","7.01","0000000010","OF-DL-1002","Table Lamp","Desk Lamps","41.59","34.95","6.64","42010AA400041EED8CF393ABD2B416BA","42010AA400041EED8CF393ABD29636BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5FD6BA","42010AA400041EED8CF394665629D6BA","0500000174","2017-02-04 23:00:00.000000000","2017-02-11 23:00:00.000000000","42010AA400041EED8CF393A96D2D36BA","EUR","43.91","36.9","7.01","0000000020","MP-WM-1003","Marker Pen - Black","Whiteboard Marker","2.32","1.95","0.37","42010AA400041EED8CF393ABD2A2D6BA","42010AA400041EED8CF393A96D6F36BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF5FF6BA","42010AA400041EED8CF394665629F6BA","0500000175","2017-02-04 23:00:00.000000000","2017-02-11 23:00:00.000000000","42010AA400041EED8CF393A96D2CF6BA","EUR","6.19","5.2","0.99","0000000010","PP-NB-1008","Notebook - Green","Note Books & Paper","6.19","5.2","0.99","42010AA400041EED8CF393ABD2A6D6BA","42010AA400041EED8CF393A96D7736BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF6016BA","42010AA400041EED8CF39466562A16BA","0500000176","2017-02-04 23:00:00.000000000","2017-02-11 23:00:00.000000000","42010AA400041EED8CF393A96D2CB6BA","EUR","38.73","32.55","6.18","0000000010","WD-PC-1000","Pencil with Eraser - Pack of 12","Pencils & Colouring","20.17","16.95","3.22","42010AA400041EED8CF393ABD2AF56BA","42010AA400041EED8CF393ABD28CB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF6036BA","42010AA400041EED8CF39466562A16BA","0500000176","2017-02-04 23:00:00.000000000","2017-02-11 23:00:00.000000000","42010AA400041EED8CF393A96D2CB6BA","EUR","38.73","32.55","6.18","0000000020","PP-SN-1003","Sticky Notes Shape Flower - Assorted","Sticky Notes","18.56","15.6","2.96","42010AA400041EED8CF393ABD2A7F6BA","42010AA400041EED8CF393A96D7976BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF6056BA","42010AA400041EED8CF39466562A36BA","0500000177","2017-02-05 23:00:00.000000000","2017-02-12 23:00:00.000000000","42010AA400041EED8CF393A96D2CF6BA","EUR","66.95","56.26","10.69","0000000010","MC-CM-1000","Coffee Mug","Cups & Mugs","61.83","51.96","9.87","42010AA400041EED8CF393ABD2B736BA","42010AA400041EED8CF393ABD29C76BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF6076BA","42010AA400041EED8CF39466562A36BA","0500000177","2017-02-05 23:00:00.000000000","2017-02-12 23:00:00.000000000","42010AA400041EED8CF393A96D2CF6BA","EUR","66.95","56.26","10.69","0000000020","OF-PW-1003","Watering Can","Plants & Watering Cans","5.12","4.3","0.82","42010AA400041EED8CF393ABD2B556BA","42010AA400041EED8CF393ABD298B6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF6096BA","42010AA400041EED8CF39466562A56BA","0500000178","2017-02-05 23:00:00.000000000","2017-02-12 23:00:00.000000000","42010AA400041EED8CF393A96D2D36BA","EUR","16.4","13.78","2.62","0000000010","PP-CP-1002","Premium Coloured Printer Paper - Assorted 5 colours - 250 Sheet","Copier & Printer Paper","16.4","13.78","2.62","42010AA400041EED8CF393ABD2A376BA","42010AA400041EED8CF393A96D7076BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF60B6BA","42010AA400041EED8CF39466562A76BA","0500000179","2017-02-05 23:00:00.000000000","2017-02-12 23:00:00.000000000","42010AA400041EED8CF393A96D2CF6BA","EUR","9.26","7.78","1.48","0000000010","AR-T-1001","Paper Tray - Blue","Trays","9.26","7.78","1.48","42010AA400041EED8CF393ABD2A096BA","42010AA400041EED8CF393A96D6AB6BA","L","2023-11-03 04:08:30.799000000"
"42010AA400041EED8CF39466BF60D6BA","42010AA400041EED8CF39466562A96BA","0500000180","2017-02-06 23:00:00.000000000","2017-02-13 23:00:00.000000000","42010AA400041EED8CF393A96D2C36BA","EUR","36.02","30.27","5.75","0000000010","MC-CA-1002","All-Purpose Cloth - Pack of 50","Cleaning Aids","23.56","19.8","3.76","42010AA400041EED8CF393ABD2B636BA","42010AA400041EED8CF393ABD29A76BA","L","2023-11-03 04:08:30.799000000"
